"country","country_other","station_name","national_name","short_sample_code","sample_code","provider_code","code_ec_wise","code_ec_other","code_other","longitude_decimal","latitude_decimal","specific_locations"
"UA","GE","6-JOSS-GE-UA","","","","","","","","32.86667","43.4167",\N
"UA","GE","7-JOSS-GE-UA","","","","","","","","34.76667","43.3667",\N
"UA","GE","8-JOSS-GE-UA","","","","","","","","36.06667","43.5333",\N
"UA","GE","9-JOSS-GE-UA","","","","","","","","39.88333","42.2333",\N
"UA","GE","10-JOSS-GE-UA","","","","","","","","40.33333","42.1",\N
"UA","GE","11-JOSS-GE-UA","","","","","","","","40.83333","41.9333",\N
"UA","GE","12-JOSS-GE-UA","","","","","","","","41.21667","41.7833",\N
"UA","","NPMS_2_UA","","","","","","","","30.7111111111111","45.9897222222222",\N
"UA","","NPMS_5_UA","","","","","","","","29.8619444444444","45.5161111111111",\N
"UA","","NPMS_7_UA","","","","","","","","29.81","45.1997222222222",\N
"UA","","NPMS_8_UA","","","","","","","","30.5772222222222","44.9813888888889",\N
"UA","","NPMS_11_UA","","","","","","","","31.2508333333333","45.9997222222222",\N
"UA","","NPMS_12_UA","","","","","","","","31.4663888888889","46.3244444444444",\N
"UA","","NPMS_13_UA","","","","","","","","31.3436111111111","46.4619444444444",\N
"UA","","NPMS_14_UA","","","","","","","","31.0697222222222","46.44",\N
"UA","","NPMS_15_UA","","","","","","","","30.8236111111111","46.5088888888889",\N
"GE","","NPMS_1_GE","","","","","","","","41.5516666666667","41.5577777777778",\N
"GE","","NPMS_2_GE","","","","","","","","41.54","41.5725",\N
"GE","","NPMS_3_GE","","","","","","","","41.5933333333333","41.6655555555556",\N
"GE","","NPMS_4_GE","","","","","","","","41.5847222222222","41.6725",\N
"GE","","NPMS_5_GE","","","","","","","","41.5358333333333","41.7194444444444",\N
"GE","","NPMS_7_GE","","","","","","","","41.7144444444444","41.7625",\N
"GE","","NPMS_8_GE","","","","","","","","41.7488888888889","41.9041666666667",\N
"GE","","NPMS_9_GE","","","","","","","","41.6711111111111","41.9005555555556",\N
"GE","","NPMS_10_GE","","","","","","","","41.6208333333333","41.8902777777778",\N
"GE","","NPMS_11_GE","","","","","","","","41.6163888888889","42.1225",\N
"GE","","NPMS_12_GE","","","","","","","","41.5933333333333","42.1183333333333",\N
"GE","","NPMS_13_GE","","","","","","","","41.5336111111111","42.3766666666667",\N
"GE","","NPMS_14_GE","","","","","","","","41.5336111111111","42.3766666666667",\N
"GE","","NPMS_15_GE","","","","","","","","41.5005555555556","42.3705555555556",\N
"UA","","JOSS_1","","","","","","","","31.7102777777778","43.7536111111111",\N
"UA","","JOSS_2","","","","","","","","31.7488888888889","43.5536111111111",\N
"UA","","JOSS_9","","","","","","","","41.0283333333333","41.8325",\N
"UA","","JOSS_10","","","","","","","","41.2133333333333","41.7838888888889",\N
"UA","","JOSS_11","","","","","","","","41.4052777777778","41.7038888888889",\N
"UA","","JOSS_13","","","","","","","","36.0694444444444","43.5258333333333",\N
"UA","","JOSS_16","","","","","","","","34.3630555555556","43.3444444444444",\N
"UA","","JOSS_19","","","","","","","","32.8608333333333","43.4172222222222",\N
"UA","","JOSS_23","","","","","","","","31.3880555555556","44.6358333333333",\N
"UA","","JOSS_25","","","","","","","","31.1622222222222","45.0513888888889",\N
"UA","","NPMS_1_GE","","","","","","","","41.55","41.55",\N
"UA","","NPMS_2_GE","","","","","","","","41.5333333333333","41.5666666666667",\N
"UA","","NPMS_3_GE","","","","","","","","41.6","41.6666666666667",\N
"UA","","NPMS_4_GE","","","","","","","","41.5833333333333","41.6666666666667",\N
"UA","","NPMS_6_GE","","","","","","","","41.7166666666667","41.7666666666667",\N
"UA","","NPMS_7_GE","","","","","","","","41.7166666666667","41.7666666666667",\N
"UA","","NPMS_8_GE","","","","","","","","41.75","41.9",\N
"UA","","NPMS_9_GE","","","","","","","","41.6666666666667","41.9",\N
"UA","","NPMS_11_GE","","","","","","","","41.6166666666667","42.1166666666667",\N
"UA","","NPMS_13_GE","","","","","","","","41.564","42.37305",\N
"UA","","NPMS_14_GE","","","","","","","","41.55825","42.37295",\N
"UA","","1w-NPMS_UA","","","","","","","","30.50453","46.08402",\N
"UA","","2w-NPMS_UA","","","","","","","","30.2987","45.83235",\N
"UA","","3w-NPMS_UA","","","","","","","","29.78452","45.60013",\N
"UA","","4w-NPMS_UA","","","","","","","","29.7835","45.31557",\N
"UA","","5w-NPMS_UA","","","","","","","","31.6065","46.2254",\N
"UA","","6w-NPMS_UA","","","","","","","","31.08635","46.59593",\N
"UA","","7w-NPMS_UA","","","","","","","","30.77958","46.53635",\N
"UA","","NPMS_1_UA","","","","","","","","30.8166666666667","46.2",\N
"UA","","NPMS_1_UA","","","","","","","","30.7","46",\N
"UA","","NPMS_2_UA","","","","","","","","30.7","46",\N
"UA","","NPMS_7_UA","","","","","","","","29.81","45.2",\N
"UA","","NPMS_8_UA","","","","","","","","31.01","45.1666666666667",\N
"UA","","NPMS_9_UA","","","","","","","","31.25","45.6666666666667",\N
"UA","","NPMS_10_UA","","","","","","","","31.01","45.8333333333333",\N
"UA","","NPMS_13_UA","","","","","","","","31.4616666666667","46.5833333333333",\N
"UA","","NPMS_15_UA","","","","","","","","30.7916666666667","46.5266666666667",\N
"UA","","NMS UA-16","","","","","","","","31","45.8325",\N
